,daysBetweenDates,isBasicEconomy,1depTimeOnly,numberOfStopovers,waitingTime,numericalStartingAirport,numericalDestinationAirport,numerical1cabin,totalFare
4070,23,0,8,1,2.0,14,10,1,531.59
4071,54,0,5,1,8.0,0,6,1,191.58
4072,17,0,6,0,0.0,9,14,1,179.59
4073,2,0,8,0,0.0,2,8,1,257.1
4074,54,0,16,1,2.0,5,2,1,781.59
4075,31,0,9,1,6.0,7,3,1,332.2
4076,23,0,10,1,4.0,12,4,1,138.59
4077,3,0,12,2,3.0,12,15,1,280.6
4078,44,0,6,1,1.0,9,5,1,741.6
4079,43,1,10,1,2.0,1,10,1,92.6
4080,20,0,15,0,0.0,1,2,1,349.6
4081,6,0,9,1,6.0,0,4,1,238.58
4082,21,0,24,0,0.0,15,8,1,303.6
4083,12,0,14,2,4.0,5,15,1,527.1
4085,11,0,17,1,2.0,10,9,1,585.6
4086,53,1,16,1,2.0,4,2,1,171.6
4087,54,0,18,0,0.0,10,4,1,298.6
4088,15,0,15,0,0.0,15,3,1,318.6
4089,52,0,6,1,2.0,2,4,1,125.08
4092,6,0,9,1,8.0,3,6,1,612.19
4093,19,1,15,0,0.0,8,11,1,88.6
4094,30,0,12,1,6.0,11,0,1,337.21
4095,22,0,8,2,5.0,12,4,1,527.1
4096,12,0,11,0,0.0,13,3,1,348.6
4097,51,0,8,1,2.0,10,15,1,197.6
4098,22,0,18,0,0.0,2,3,1,217.1
4099,13,0,7,0,0.0,8,11,1,207.6
4100,41,0,11,0,0.0,10,3,1,203.6
4101,1,0,11,1,3.0,15,10,1,417.6
4102,43,0,12,1,4.0,11,14,1,569.59
4103,37,0,8,2,5.0,11,14,1,171.11
4104,31,0,7,1,5.0,15,12,1,207.2
4105,10,0,14,1,3.0,9,3,1,81.58
4106,8,0,7,0,0.0,14,13,1,162.6
4108,43,0,24,1,12.0,9,13,1,259.6
4109,23,0,7,2,5.0,12,5,1,567.11
4110,28,0,8,1,2.0,0,4,1,257.6
4111,13,0,11,0,0.0,13,4,1,398.6
4112,43,0,22,1,6.0,7,8,1,387.21
4113,49,0,11,1,2.0,9,14,1,671.6
4114,16,0,11,1,3.0,15,5,1,527.6
4116,10,0,14,0,0.0,11,8,1,108.6
4117,26,0,16,2,5.0,5,12,1,737.1
4118,20,0,15,1,2.0,5,11,1,237.6
4119,51,0,6,2,6.0,5,8,1,665.7
4120,12,0,12,1,4.0,9,14,1,698.6
4121,26,0,16,1,3.0,1,2,1,388.6
4122,40,0,10,1,7.0,0,3,1,291.58
4123,34,0,7,0,0.0,0,9,1,478.6
4124,34,0,12,1,1.0,2,13,1,163.1
4125,39,0,7,1,2.0,11,9,1,117.58
4126,5,0,14,1,4.0,13,15,1,351.6
4127,1,0,13,1,6.0,0,9,1,359.58
4128,25,0,21,1,1.0,9,8,1,436.6
4129,11,0,20,1,1.0,11,9,1,377.6
4130,18,0,12,1,1.0,1,4,1,227.6
4131,43,0,8,1,4.0,3,8,1,306.61
4132,18,0,6,2,7.0,4,12,1,68.08
4133,3,1,6,1,1.0,6,4,1,192.6
4134,34,0,18,1,3.0,5,12,1,707.6
4135,20,0,9,0,0.0,4,10,1,148.6
4136,16,0,18,2,4.0,12,1,1,579.48
4137,33,1,13,1,7.0,15,12,1,262.2
4138,13,0,13,1,7.0,0,14,1,483.19
4139,19,0,10,0,0.0,0,9,1,378.6
4140,31,1,12,0,0.0,10,13,1,102.6
4141,21,0,11,0,0.0,9,4,1,402.6
4142,51,0,14,0,0.0,9,15,1,188.6
4143,33,0,12,0,0.0,6,13,1,192.6
4144,33,0,8,0,0.0,1,8,1,108.6
4145,44,0,6,1,3.0,2,1,1,208.08
4146,26,1,10,1,7.0,15,9,1,145.19
4147,1,0,8,1,1.0,2,0,1,545.1
4148,9,0,18,1,2.0,8,5,1,536.6
4149,13,0,8,0,0.0,0,2,1,358.6
4150,48,0,10,1,5.0,10,5,1,257.21
4151,8,0,14,1,1.0,9,13,1,496.6
4152,5,0,10,0,0.0,1,5,1,268.6
4153,52,0,12,1,2.0,2,11,1,230.1
4154,46,1,11,0,0.0,15,9,1,93.6
4155,42,1,8,1,2.0,8,14,1,102.6
4156,38,0,9,0,0.0,3,11,1,40.0
4157,39,0,6,1,6.0,2,3,1,635.7
4158,15,0,23,1,1.0,15,0,1,596.6
4159,26,0,10,0,0.0,9,1,1,444.6
4160,5,1,12,0,0.0,15,9,1,188.6
4161,5,0,13,1,1.0,6,14,1,426.61
4163,28,0,13,1,2.0,1,15,1,641.61
4164,42,1,15,1,4.0,2,10,1,129.1
4165,11,1,17,0,0.0,11,6,1,68.6
4166,14,0,14,1,2.0,15,5,1,726.6
4167,25,0,12,1,3.0,1,9,1,197.6
4168,9,1,8,1,3.0,10,4,1,102.6
4169,23,0,14,0,0.0,14,9,1,464.61
4170,43,0,12,1,4.0,11,9,1,181.58
4171,38,1,6,0,0.0,7,5,1,108.6
4172,12,0,11,1,4.0,1,5,1,131.58
4173,8,0,6,1,2.0,9,0,1,316.1
4174,57,0,23,1,4.0,15,1,1,474.6
4175,48,0,17,1,1.0,2,5,1,206.1
4176,24,0,7,1,4.0,11,9,1,231.58
4177,9,0,17,1,1.0,2,3,1,482.1
4178,47,0,7,1,4.0,15,1,1,1217.24
4179,14,0,14,0,0.0,3,7,1,608.59
4180,19,0,6,1,2.0,5,15,1,851.6
4181,5,0,16,1,1.0,11,4,1,317.6
4182,39,0,5,1,1.0,9,5,1,565.6
4183,45,0,6,1,1.0,14,9,1,438.6
4184,57,0,7,1,3.0,11,1,1,113.58
4185,29,0,8,1,1.0,9,13,1,485.6
4186,29,0,6,1,1.0,15,13,1,377.6
4187,8,0,16,1,0.0,0,10,1,146.1
4188,28,0,19,0,0.0,4,5,1,448.6
4189,17,0,19,0,0.0,1,14,1,188.6
4190,56,0,7,1,1.0,10,15,1,696.59
4191,42,0,7,1,1.0,11,15,1,296.1
4192,34,0,15,1,2.0,0,1,1,501.61
4193,11,0,12,0,0.0,10,1,1,128.6
4194,25,0,15,0,0.0,5,10,1,215.6
4195,20,0,6,1,1.0,11,14,1,458.6
4196,46,0,23,0,0.0,9,0,1,353.6
4197,44,0,8,3,6.0,13,7,1,506.15
4198,22,0,19,1,3.0,12,6,1,776.61
4199,59,0,7,0,0.0,9,1,1,533.6
4200,54,0,1,1,3.0,3,6,1,126.1
4201,10,1,18,0,0.0,13,14,1,191.6
4202,44,0,13,1,6.0,7,12,1,882.2
4203,10,0,23,1,1.0,9,5,1,488.6
4204,17,0,16,0,0.0,1,13,1,268.6
4205,29,0,13,1,3.0,0,13,1,210.1
4206,6,0,8,0,0.0,4,3,1,259.0
4207,38,0,8,1,3.0,15,12,1,374.61
4208,25,0,12,1,4.0,1,13,1,287.6
4209,26,1,16,0,0.0,7,4,1,172.6
4210,43,1,11,1,1.0,9,11,1,314.72
4211,2,0,17,1,1.0,0,2,1,416.6
4212,35,0,8,1,5.0,7,15,1,747.2
4213,32,1,23,1,6.0,0,9,1,253.2
4214,58,0,11,0,0.0,1,8,1,203.6
4215,50,0,23,0,0.0,9,13,1,458.61
4216,26,0,6,2,8.0,4,12,1,511.7
4217,51,0,21,0,0.0,0,5,1,198.6
4218,39,0,8,0,0.0,0,4,1,244.6
4219,57,0,9,1,8.0,9,13,1,199.58
4220,42,0,6,1,3.0,1,5,1,268.6
4221,37,0,6,1,3.0,9,2,1,417.6
4222,4,1,17,0,0.0,13,10,1,188.6
4223,26,0,8,2,12.0,2,12,1,911.2
4224,38,0,6,1,3.0,14,9,1,568.59
4225,40,0,16,1,4.0,10,5,1,356.6
4226,40,0,14,0,0.0,10,4,1,143.6
4227,8,0,8,2,12.0,3,12,1,476.7
4228,23,0,8,1,1.0,9,8,1,511.6
4229,24,0,8,2,6.0,9,2,1,452.1
4230,57,1,10,1,1.0,10,1,1,87.6
4231,41,0,11,1,7.0,14,9,1,340.2
4232,42,1,11,1,2.0,10,15,1,225.6
4233,9,0,11,2,5.0,0,5,1,423.11
4234,41,0,10,2,3.0,2,15,1,543.6
4235,5,0,17,1,1.0,12,3,1,241.6
4236,37,0,11,1,2.0,10,0,1,157.6
4237,28,0,7,2,7.0,10,12,1,557.71
4238,31,0,18,1,1.0,5,8,1,187.6
4239,24,1,16,0,0.0,15,7,1,298.6
4240,38,0,6,2,4.0,5,8,1,596.1
4241,59,0,13,1,1.0,11,13,1,391.62
4243,3,1,13,1,2.0,0,11,1,196.1
4244,9,0,7,0,0.0,4,2,1,269.6
4245,23,0,6,1,1.0,11,14,1,171.6
4246,48,0,14,0,0.0,8,15,1,238.6
4247,14,0,11,0,0.0,8,1,1,108.6
4248,50,0,20,0,0.0,1,2,1,178.6
4249,7,0,22,1,8.0,12,9,1,225.58
4250,16,0,9,0,0.0,2,6,1,237.1
4251,14,0,12,1,6.0,5,4,1,237.2
4252,44,0,13,0,0.0,10,1,1,108.6
4253,47,0,8,1,5.0,9,5,1,443.2
4254,3,0,7,0,0.0,8,9,1,383.61
4255,5,0,10,1,7.0,1,3,1,569.21
4256,11,0,9,1,4.0,2,5,1,366.1
4257,59,0,14,1,3.0,4,10,1,192.6
4258,2,0,15,1,4.0,0,6,1,386.58
4259,52,0,15,1,2.0,13,11,1,214.6
4260,10,0,22,1,6.0,0,1,1,352.2
4261,25,0,1,0,0.0,9,8,1,208.61
4262,33,0,6,1,2.0,9,0,1,317.6
4263,35,0,19,0,0.0,6,11,1,198.6
4264,31,0,14,1,1.0,4,7,1,294.6
4265,14,1,15,1,2.0,13,0,1,107.6
4266,50,0,6,2,8.0,7,10,1,486.69
4268,57,0,17,1,1.0,3,2,1,252.61
4269,12,1,8,2,10.0,14,6,1,211.7
4270,46,0,7,1,6.0,4,6,1,381.2
4271,44,0,13,1,2.0,4,12,1,176.58
4272,38,0,9,0,0.0,2,5,1,197.1
4273,42,0,19,0,0.0,4,11,1,202.6
4274,29,0,18,1,2.0,8,3,1,802.6
4275,14,0,9,1,4.0,0,6,1,156.1
4276,38,0,9,0,0.0,1,2,1,158.6
4277,44,0,12,1,7.0,10,9,1,179.58
4278,26,0,9,1,1.0,4,14,1,324.6
4279,12,1,23,1,3.0,15,1,1,157.6
4280,29,0,17,1,1.0,6,5,1,155.58
4281,50,0,16,0,0.0,11,10,1,258.6
4282,6,0,11,1,1.0,9,14,1,348.61
4283,58,0,7,0,0.0,13,10,1,138.6
4284,47,1,6,1,6.0,2,9,1,271.69
4285,35,0,20,0,0.0,1,3,1,329.6
4286,10,0,13,2,5.0,7,10,1,359.59
4287,9,0,6,1,3.0,9,6,1,378.6
4289,6,0,17,0,0.0,10,1,1,123.61
4290,28,0,8,0,0.0,0,4,1,328.6
4291,47,0,11,1,3.0,4,1,1,230.6
4292,10,0,19,2,6.0,12,2,1,730.47
4293,3,0,6,1,3.0,5,4,1,427.6
4294,1,0,11,1,1.0,7,8,1,593.1
4295,4,0,11,0,0.0,15,3,3,848.6
4296,53,0,7,0,0.0,4,11,1,102.59
4297,26,1,18,0,0.0,7,9,1,168.61
4298,7,0,10,1,6.0,10,11,1,352.21
4299,52,0,7,0,0.0,4,1,1,404.6
4300,29,0,10,1,1.0,7,4,1,738.6
4301,53,0,15,1,3.0,10,3,1,372.6
4302,13,1,19,0,0.0,1,6,1,128.6
4303,5,0,16,1,5.0,9,2,1,307.58
4304,3,0,6,2,7.0,7,8,1,329.7
4305,33,0,10,1,1.0,3,15,1,336.6
4306,5,0,9,2,3.0,5,12,1,787.1
4307,17,0,9,1,3.0,4,10,1,234.59
4308,12,0,17,0,0.0,10,3,1,263.6
4309,49,1,20,1,1.0,6,0,1,111.1
4310,43,0,6,1,4.0,11,10,1,143.58
4311,13,0,12,1,1.0,5,2,1,388.6
4312,49,0,18,1,2.0,14,8,1,281.6
4313,14,0,15,0,0.0,9,8,1,378.6
4314,38,0,19,0,0.0,11,4,1,102.59
4315,58,0,12,1,1.0,11,14,1,772.6
4316,5,0,8,2,7.0,11,9,1,466.1
4317,13,0,7,1,0.0,8,7,1,473.11
4318,28,0,7,1,1.0,6,15,1,370.6
4319,1,0,10,1,4.0,2,8,1,210.1
4320,19,0,8,0,0.0,8,1,1,108.6
4321,18,0,8,1,4.0,14,5,1,335.2
4322,6,1,6,1,2.0,6,2,1,171.6
4323,26,0,13,1,2.0,10,2,1,197.6
4324,41,0,11,0,0.0,13,11,1,273.6
4325,17,0,7,2,8.0,2,12,1,543.2
4326,31,0,6,1,4.0,1,4,1,226.6
4327,1,0,7,2,4.0,11,12,1,717.1
4328,43,1,5,1,2.0,5,10,1,107.6
4329,31,0,11,0,0.0,0,4,1,458.6
4330,11,0,6,1,2.0,9,10,1,358.6
4331,18,1,7,1,2.0,11,9,1,302.6
4332,18,0,11,1,1.0,3,0,1,447.6
4333,18,0,13,1,3.0,5,10,1,286.6
4334,56,0,15,1,3.0,2,4,1,175.11
4335,19,0,14,0,0.0,14,4,1,278.6
4336,29,0,12,0,0.0,8,5,1,254.61
4337,14,0,14,1,1.0,11,13,1,257.6
4338,38,1,12,0,0.0,6,4,1,138.6
4339,5,0,11,1,1.0,9,5,1,828.6
4340,52,0,22,1,8.0,15,1,1,283.2
4341,15,0,6,2,7.0,6,3,1,366.99
4342,17,0,18,2,7.0,0,8,1,562.7
4343,37,0,6,1,1.0,4,0,1,368.6
4344,49,1,6,1,0.0,2,10,1,119.1
4345,10,0,6,2,4.0,10,12,1,632.7
4346,38,0,16,1,1.0,10,15,1,817.6
4347,14,0,14,1,1.0,10,9,1,342.6
4348,11,1,16,1,3.0,1,10,1,276.61
4349,31,1,11,1,2.0,14,8,1,146.6
4350,34,0,6,1,1.0,4,3,1,531.6
4351,28,0,12,0,0.0,0,6,1,188.6
4352,36,0,18,0,0.0,10,13,1,113.6
4353,20,0,13,1,2.0,9,6,1,585.6
4354,26,0,23,1,4.0,9,10,1,219.58
4355,48,0,18,1,1.0,5,9,1,226.6
4356,15,0,15,0,0.0,13,10,1,323.6
4357,18,1,14,2,5.0,10,12,1,153.1
4358,44,0,13,1,6.0,7,9,1,273.7
4359,24,0,7,0,0.0,1,10,1,98.6
4360,22,0,24,1,1.0,15,2,1,398.6
4361,18,0,21,1,7.0,4,8,1,404.19
4362,1,1,14,1,3.0,6,11,1,192.6
4363,30,0,7,1,2.0,2,0,1,293.11
4364,36,0,14,1,4.0,8,7,1,467.19
4366,29,1,20,1,1.0,9,5,1,271.6
4367,13,1,6,1,1.0,14,3,1,148.6
4368,47,0,6,1,2.0,9,8,1,262.61
4369,14,0,22,2,8.0,8,4,1,608.7
4370,29,0,16,1,2.0,2,1,1,212.08
4371,17,0,10,0,0.0,3,15,1,283.98
4372,34,0,1,1,4.0,9,11,1,487.59
4373,41,0,5,0,0.0,0,2,1,258.6
4374,9,0,8,1,2.0,2,9,1,299.1
4375,13,0,9,1,3.0,2,4,1,270.1
4376,51,0,6,2,3.0,15,2,1,485.1
4377,9,0,11,1,3.0,12,4,1,448.6
4378,25,1,15,2,3.0,10,14,1,168.11
4379,28,0,7,0,0.0,1,10,1,83.6
4380,39,0,8,1,2.0,0,9,1,387.6
4381,38,0,12,0,0.0,0,8,1,268.6
4382,29,0,11,1,2.0,0,2,1,361.6
4383,29,0,22,1,3.0,9,2,1,478.61
4384,20,0,12,2,2.0,8,1,1,547.1
4385,22,0,14,1,2.0,4,1,1,357.6
4386,34,0,15,0,0.0,15,1,1,329.6
4387,50,0,13,1,3.0,6,13,1,523.6
4388,38,1,16,1,1.0,11,13,1,172.6
4389,42,0,24,1,4.0,3,10,1,317.6
4390,13,0,7,1,3.0,4,10,1,512.6
4391,35,0,14,1,0.0,9,7,1,597.61
4392,20,1,7,2,10.0,15,3,1,194.7
4393,39,1,6,1,3.0,10,15,1,137.6
4394,2,0,6,2,5.0,14,12,1,619.1
4395,17,0,6,1,2.0,2,14,1,357.1
4396,27,0,6,1,2.0,0,7,1,236.1
4397,41,0,10,1,5.0,4,11,1,447.2
4398,34,0,7,1,4.0,12,13,1,540.2
4399,31,0,5,1,6.0,5,12,1,256.58
4400,59,0,15,2,2.0,10,12,1,1467.11
4401,35,0,14,0,0.0,0,6,1,358.6
4402,51,0,14,1,1.0,6,9,1,240.58
4403,18,0,20,1,6.0,9,7,1,444.19
4404,17,0,18,1,1.0,10,14,1,300.6
4405,9,0,7,1,4.0,12,8,1,307.2
4406,10,0,5,0,0.0,3,2,1,218.6
4407,23,1,10,1,1.0,2,10,1,126.1
4408,27,0,18,0,0.0,10,4,1,215.6
4409,35,0,13,1,2.0,4,12,1,513.61
4410,28,0,11,1,2.0,10,13,1,137.58
4411,44,0,17,0,0.0,10,1,1,84.6
4412,45,0,7,1,3.0,8,9,1,277.6
4414,53,0,6,1,1.0,13,0,1,211.6
4415,59,0,6,1,1.0,12,0,1,627.6
4416,4,0,17,1,1.0,4,5,1,397.6
4417,22,0,9,0,0.0,13,9,1,194.6
4418,27,0,19,1,1.0,2,3,1,467.1
4420,3,0,6,1,1.0,13,2,1,192.6
4421,21,1,10,1,4.0,9,4,1,306.2
4422,53,0,15,0,0.0,11,10,1,324.61
4423,16,0,20,0,0.0,2,8,1,307.1
4424,13,0,13,0,0.0,7,2,1,200.6
4425,22,0,6,1,1.0,2,13,1,246.1
4426,21,0,15,1,1.0,9,0,1,387.6
4428,60,0,10,1,2.0,6,4,1,463.6
4429,40,0,22,2,9.0,10,9,1,266.07
4430,43,0,11,1,1.0,13,8,1,531.6
4431,19,0,10,1,7.0,6,11,1,86.68
4432,24,0,12,1,1.0,15,3,1,330.46
4433,1,0,20,0,0.0,11,4,1,548.6
4434,21,0,10,1,3.0,0,9,1,324.58
4435,46,0,6,1,8.0,1,13,1,301.2
4436,50,1,8,0,0.0,3,4,1,78.6
4437,3,0,1,1,2.0,3,0,1,304.11
4438,36,0,9,1,8.0,1,2,1,323.2
4439,23,0,22,0,0.0,7,0,1,113.6
4440,46,0,22,1,7.0,8,13,1,269.21
4441,2,0,12,1,1.0,13,8,1,546.61
4442,29,0,10,0,0.0,13,1,1,208.61
4443,36,1,7,1,2.0,2,9,1,230.1
4444,41,0,13,1,2.0,12,14,1,588.6
4445,10,1,8,1,2.0,8,11,1,117.6
4446,37,1,14,1,1.0,0,12,1,177.61
4447,21,0,6,1,1.0,1,13,1,102.6
4448,31,0,20,0,0.0,1,8,1,73.6
4449,6,0,6,1,2.0,1,9,1,413.61
4450,21,0,10,2,7.0,10,15,1,706.1
4451,9,1,22,1,5.0,7,15,1,285.2
4452,46,0,17,0,0.0,0,5,1,308.6
4453,51,1,17,0,0.0,10,3,1,118.6
4454,32,0,6,1,6.0,9,5,1,522.21
4455,48,1,20,0,0.0,1,0,1,168.61
4456,11,0,15,0,0.0,10,4,1,211.61
4457,2,1,14,1,3.0,3,2,1,227.6
4458,42,1,12,1,1.0,11,1,1,77.6
4459,37,0,7,1,1.0,2,15,1,225.1
4460,1,0,6,1,0.0,6,3,1,437.6
4461,31,0,7,1,5.0,10,7,1,326.7
4462,6,1,12,1,1.0,6,13,1,146.1
4464,2,0,10,2,4.0,10,9,1,357.1
4465,56,0,6,0,0.0,9,0,1,488.6
4466,35,0,17,1,5.0,9,6,1,439.21
4467,7,0,13,1,3.0,4,11,1,468.6
4468,15,0,9,0,0.0,7,10,1,148.6
4469,11,0,12,1,1.0,3,9,1,187.6
4470,2,0,9,1,2.0,0,11,1,82.6
4471,24,0,13,1,6.0,3,9,1,317.58
4472,27,0,14,0,0.0,8,0,1,293.6
4473,31,0,22,0,0.0,11,1,1,118.6
4474,11,0,10,1,4.0,3,10,1,417.6
4475,34,1,12,1,8.0,1,9,1,308.2
4476,48,1,20,0,0.0,0,6,1,78.6
4477,9,0,14,2,3.0,7,15,1,456.6
4478,60,0,13,1,2.0,9,4,1,157.6
4479,48,1,8,1,1.0,11,4,1,132.61
4480,44,0,13,1,2.0,7,15,1,407.6
4481,49,0,12,1,5.0,2,8,1,230.7
4482,24,0,15,1,2.0,11,0,1,332.61
4483,17,0,6,1,1.0,5,0,1,231.6
4484,43,0,6,1,1.0,15,2,1,328.6
4485,21,0,8,2,5.0,2,12,1,537.6
4486,37,0,10,1,3.0,11,13,1,181.6
4487,51,0,21,0,0.0,13,10,1,256.6
4488,13,0,8,1,3.0,2,13,1,357.1
4489,31,0,16,1,4.0,15,1,1,477.61
4490,2,0,18,1,1.0,5,14,1,517.6
4491,2,0,8,1,1.0,1,0,1,521.61
4492,54,0,24,1,2.0,15,7,1,616.6
4494,39,0,6,1,2.0,14,13,1,428.6
4495,46,0,20,0,0.0,13,10,1,113.6
4496,27,0,6,1,1.0,12,0,1,133.58
4497,21,0,17,1,3.0,4,6,1,288.6
4498,56,0,7,0,0.0,8,15,1,453.61
4499,1,0,24,1,1.0,15,5,1,607.61
4500,39,0,7,0,0.0,1,0,1,113.6
4501,55,0,17,2,3.0,12,4,1,458.1
4502,28,0,13,1,2.0,1,9,1,591.6
4503,2,0,16,1,0.0,11,14,1,253.6
4504,23,0,13,1,2.0,7,3,1,294.6
4505,6,0,13,1,1.0,9,11,1,351.6
4506,51,0,20,1,1.0,1,5,1,102.6
4507,21,0,6,1,3.0,1,0,1,161.58
4508,18,0,18,0,0.0,11,5,1,72.59
4509,5,1,6,1,3.0,6,9,1,352.6
4510,16,0,7,1,3.0,1,10,1,410.1
4511,26,0,11,1,3.0,10,3,1,272.6
4512,12,0,20,0,0.0,0,2,1,358.6
4513,10,0,10,1,2.0,1,11,1,112.6
4515,27,0,12,0,0.0,5,2,1,198.6
4516,35,1,6,0,0.0,6,2,1,158.6
4517,27,0,12,1,4.0,2,9,1,337.1
4518,18,1,17,1,3.0,1,0,1,102.6
4519,45,0,8,1,5.0,8,3,1,561.21
4520,46,0,14,0,0.0,10,1,1,228.6
4521,23,0,6,2,5.0,12,5,1,732.7
4522,42,0,11,1,1.0,1,12,1,398.6
4523,46,0,12,1,2.0,1,7,1,257.6
4524,35,0,8,1,3.0,5,14,1,128.58
4525,1,0,14,0,0.0,11,7,1,508.6
4526,11,0,8,0,0.0,2,10,1,227.1
4527,2,1,7,1,2.0,4,8,1,147.6
4528,18,0,8,0,0.0,0,5,1,95.59
4529,20,0,6,1,1.0,10,9,1,366.1
4530,42,0,13,1,3.0,2,14,1,281.1
4531,35,0,15,1,1.0,0,5,1,216.58
4532,31,0,16,0,0.0,3,13,1,348.6
4533,50,0,10,1,2.0,7,9,1,482.6
4534,20,0,20,0,0.0,9,3,1,128.6
4535,12,0,9,0,0.0,1,3,1,369.6
4536,25,1,7,0,0.0,7,15,1,208.61
4537,36,0,17,1,3.0,10,15,1,442.61
4538,12,1,23,1,2.0,9,10,1,222.6
4539,30,0,21,1,1.0,1,9,1,449.6
4540,40,0,16,1,1.0,11,4,1,211.6
4541,24,0,24,0,0.0,3,1,1,369.6
4542,23,0,10,0,0.0,0,14,1,298.6
4543,31,0,24,1,1.0,15,11,1,479.62
4544,41,1,7,1,5.0,14,10,1,207.2
4545,35,1,14,1,4.0,7,9,1,174.11
4547,12,0,22,1,6.0,8,7,1,407.2
4548,30,0,11,1,3.0,11,2,1,381.6
4549,35,0,11,1,1.0,0,14,1,306.1
4550,51,0,6,2,5.0,1,15,1,762.1
4552,24,0,7,1,5.0,7,10,1,307.21
4553,28,0,13,1,0.0,11,13,1,613.6
4554,21,0,19,0,0.0,0,8,1,104.35
4555,52,0,18,1,7.0,15,5,1,521.2
4556,15,0,10,1,3.0,12,9,1,63.98
4557,43,1,14,1,1.0,9,4,1,157.6
4558,15,0,17,1,4.0,7,4,1,698.6
4559,26,1,5,1,3.0,7,15,1,217.61
4560,34,1,7,1,4.0,8,15,1,137.6
4561,44,1,6,1,2.0,7,2,1,108.6
4562,11,1,21,1,2.0,9,11,1,137.6
4563,7,1,6,1,2.0,5,10,1,181.6
4564,32,0,6,2,5.0,12,11,1,612.71
4565,5,0,5,0,0.0,4,5,1,543.6
4566,53,0,9,1,6.0,10,2,1,168.2
4567,3,0,7,1,3.0,7,9,1,389.61
4568,20,1,10,2,10.0,14,7,1,223.7
4569,49,0,15,1,2.0,10,9,1,482.1
4570,1,0,8,1,3.0,8,5,1,302.6
4571,24,0,7,1,4.0,0,12,1,637.6
4572,34,0,8,1,4.0,11,15,1,468.6
4573,23,0,7,1,4.0,5,9,1,259.58
4574,35,0,7,2,5.0,7,15,1,810.6
4575,2,0,19,1,1.0,0,10,1,222.6
4576,7,0,13,1,1.0,4,12,1,328.6
4577,1,0,23,1,7.0,7,15,1,648.21
4578,2,0,6,1,3.0,2,14,1,226.08
4579,3,0,18,1,1.0,5,6,1,400.58
4580,10,0,21,0,0.0,11,6,1,216.6
4581,58,0,17,0,0.0,11,14,1,215.6
4582,36,1,17,2,10.0,11,15,1,172.7
4583,17,1,18,1,2.0,10,9,1,140.6
4584,6,0,10,0,0.0,8,9,1,448.6
4585,11,1,12,1,1.0,2,7,1,127.1
4586,9,0,15,0,0.0,0,2,1,358.6
4587,5,0,13,1,3.0,5,12,1,417.6
4588,3,0,12,1,5.0,12,15,1,377.21
4589,32,0,13,1,3.0,9,13,1,418.6
4590,6,0,9,0,0.0,0,3,1,73.98
4591,17,0,12,0,0.0,5,0,1,328.6
4592,4,0,19,0,0.0,4,9,1,342.6
4593,32,0,8,1,3.0,9,11,1,387.6
4594,11,0,24,1,2.0,15,10,1,276.6
4595,20,1,16,0,0.0,13,10,1,123.61
4597,13,0,24,1,3.0,9,0,1,292.6
4598,5,0,13,0,0.0,10,11,1,174.6
4599,43,0,20,1,1.0,6,5,1,246.11
4600,11,0,22,1,3.0,9,7,1,327.6
4601,31,1,15,0,0.0,8,11,1,68.6
4602,24,0,12,1,6.0,11,13,1,527.21
4603,24,1,23,0,0.0,0,11,1,98.6
4604,47,0,11,1,2.0,13,11,1,217.61
4605,21,0,13,1,1.0,9,6,1,428.6
4606,12,0,15,0,0.0,9,4,1,328.6
4607,36,1,21,0,0.0,0,8,1,138.6
4608,12,0,7,1,2.0,13,2,1,181.6
4609,47,0,6,0,0.0,13,15,1,342.6
4610,3,0,14,0,0.0,14,4,1,223.99
4611,31,0,10,2,3.0,5,8,1,677.1
4612,47,0,6,2,4.0,12,10,1,476.1
4614,6,0,24,1,2.0,9,14,1,529.6
4615,46,0,15,1,1.0,11,14,1,217.61
4616,13,0,7,0,0.0,6,1,1,208.61
4617,8,0,12,1,3.0,0,11,1,526.59
4618,41,0,23,1,6.0,15,3,1,219.2
4619,7,0,13,1,3.0,14,3,1,419.61
4620,7,0,7,1,5.0,14,9,1,561.2
4621,23,0,12,0,0.0,3,5,1,248.6
4622,8,0,8,2,9.0,12,4,1,410.07
4623,55,1,7,1,1.0,1,7,1,82.6
4625,30,0,7,1,4.0,8,4,1,429.6
4626,34,0,18,1,1.0,11,2,1,444.6
4627,52,0,20,2,7.0,12,0,1,675.7
4628,43,0,18,1,1.0,5,4,1,651.59
4629,25,0,23,1,7.0,2,4,1,251.7
4630,17,0,14,2,2.0,3,15,1,420.1
4631,34,0,24,1,7.0,15,6,1,597.2
4632,38,0,12,2,2.0,10,12,1,527.09
4633,7,0,13,2,10.0,12,4,1,511.7
4634,50,0,19,1,1.0,4,6,1,378.61
4635,1,0,9,1,2.0,9,4,1,305.61
4636,15,0,7,1,7.0,12,4,1,233.58
4637,34,0,7,2,5.0,12,1,1,556.1
4638,37,0,9,1,7.0,6,11,1,205.58
4639,15,1,18,0,0.0,10,4,1,128.6
4640,18,0,6,1,4.0,13,1,1,391.21
4641,51,0,7,2,7.0,10,12,1,635.7
4642,53,0,6,1,2.0,14,8,1,581.59
4643,21,0,6,1,3.0,4,10,1,267.6
4644,50,0,17,0,0.0,3,1,1,264.6
4645,36,0,7,1,2.0,9,1,1,608.6
4646,2,0,9,1,4.0,2,1,1,111.1
